Block,Date,Aggregated Category,Line Item,Value
UK,11/6/2019,Total Interest rates ,Total Interest rates ,3860971.443
UK,11/6/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,212.6620209
UK,11/6/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-1.731649872
UK,11/6/2019,Time,Time,-9170.242476
UK,11/6/2019,Other Cross Effects,Other Cross Effects,-609.345695
UK,11/6/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,60843.86866
UK,11/6/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,535.358097
UK,11/6/2019,Total Capital Markets Impact,Total Capital Markets Impact,3954708.343
UK,11/6/2019,Other,Other,-0.179383993
UK,11/6/2019,EOP Hedge Target Value,EOP Hedge Target Value,110820535.1
UK,11/7/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,110820535.1
UK,11/7/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/7/2019,Equity Delta,EuroStoxx,0
UK,11/7/2019,Equity Delta,S&P 500,0
UK,11/7/2019,Equity Delta,NKY INDEX,0
UK,11/7/2019,Equity Delta,FTSE 100,-46.57822548
UK,11/7/2019,Equity Delta,SMI INDEX,0
UK,11/7/2019,Equity Delta,Topix Index,0
UK,11/7/2019,Capped Volatility Delta,CVF Funds,-396046.9887
UK,11/7/2019,Bond Delta,Domestic Bonds,0.003413474
UK,11/7/2019,Bond Delta,Foreign Bonds,0
UK,11/7/2019,FX Delta,FX Delta,0
UK,11/7/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,1771.225703
UK,11/7/2019,Other Gamma: Assumed,Other Gamma: Assumed,7.56647E-08
UK,11/7/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-427.8583324
UK,11/7/2019,Total Equity,Total Equity,-394750.1962
UK,11/7/2019,Spot Rho: Assumed,Spot Rho: Assumed,-5816009.251
UK,11/7/2019,Rho: Assumed,Rho: Assumed,-5854672.89
UK,11/7/2019,Rho Basis,Rho Basis,-38663.63902
UK,11/7/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,91568.97112
UK,11/7/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-547.2078563
UK,11/7/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-94005.05816
UK,11/7/2019,Total Interest rates ,Total Interest rates ,-5857656.185
UK,11/7/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,2039.798509
UK,11/7/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,186.8086263
UK,11/7/2019,Time,Time,-7921.588022
UK,11/7/2019,Other Cross Effects,Other Cross Effects,1189.424043
UK,11/7/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-53514.72833
UK,11/7/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,804.1494254
UK,11/7/2019,Total Capital Markets Impact,Total Capital Markets Impact,-6309622.517
UK,11/7/2019,Other,Other,0.696734995
UK,11/7/2019,EOP Hedge Target Value,EOP Hedge Target Value,104510913.3
UK,11/8/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,104510913.3
UK,11/8/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/8/2019,Equity Delta,EuroStoxx,0
UK,11/8/2019,Equity Delta,S&P 500,0
UK,11/8/2019,Equity Delta,NKY INDEX,0
UK,11/8/2019,Equity Delta,FTSE 100,134.4782635
UK,11/8/2019,Equity Delta,SMI INDEX,0
UK,11/8/2019,Equity Delta,Topix Index,0
UK,11/8/2019,Capped Volatility Delta,CVF Funds,354739.2342
UK,11/8/2019,Bond Delta,Domestic Bonds,0.003380847
UK,11/8/2019,Bond Delta,Foreign Bonds,0
UK,11/8/2019,FX Delta,FX Delta,0
UK,11/8/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,1426.121101
UK,11/8/2019,Other Gamma: Assumed,Other Gamma: Assumed,-2.37547E-07
UK,11/8/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-163.3159854
UK,11/8/2019,Total Equity,Total Equity,356136.5209
UK,11/8/2019,Spot Rho: Assumed,Spot Rho: Assumed,1115188.596
UK,11/8/2019,Rho: Assumed,Rho: Assumed,1100848.267
UK,11/8/2019,Rho Basis,Rho Basis,-14340.32864
UK,11/8/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,3346.597581
UK,11/8/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-3.48998211
UK,11/8/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),7406.359268
UK,11/8/2019,Total Interest rates ,Total Interest rates ,1111597.734
UK,11/8/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,300.8695525
UK,11/8/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,90.71714655
UK,11/8/2019,Time,Time,-3641.956442
UK,11/8/2019,Other Cross Effects,Other Cross Effects,-70.035587
UK,11/8/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,15143.56206
UK,11/8/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,128.1572931
UK,11/8/2019,Total Capital Markets Impact,Total Capital Markets Impact,1479685.569
UK,11/8/2019,Other,Other,-0.91564101
UK,11/8/2019,EOP Hedge Target Value,EOP Hedge Target Value,105990598
UK,11/11/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,105990598
UK,11/11/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/11/2019,Equity Delta,EuroStoxx,0
UK,11/11/2019,Equity Delta,S&P 500,0
UK,11/11/2019,Equity Delta,NKY INDEX,0
UK,11/11/2019,Equity Delta,FTSE 100,88.34669587
UK,11/11/2019,Equity Delta,SMI INDEX,0
UK,11/11/2019,Equity Delta,Topix Index,0
UK,11/11/2019,Capped Volatility Delta,CVF Funds,344189.742
UK,11/11/2019,Bond Delta,Domestic Bonds,0.003391896
UK,11/11/2019,Bond Delta,Foreign Bonds,0
UK,11/11/2019,FX Delta,FX Delta,0
UK,11/11/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,1280.046796
UK,11/11/2019,Other Gamma: Assumed,Other Gamma: Assumed,-6.19785E-08
UK,11/11/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,-35.25427311
UK,11/11/2019,Total Equity,Total Equity,345522.8846
UK,11/11/2019,Spot Rho: Assumed,Spot Rho: Assumed,-408626.8754
UK,11/11/2019,Rho: Assumed,Rho: Assumed,-381473.0042
UK,11/11/2019,Rho Basis,Rho Basis,27153.87117
UK,11/11/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,480.2616318
UK,11/11/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-120.0634898
UK,11/11/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-19972.52941
UK,11/11/2019,Total Interest rates ,Total Interest rates ,-401085.3355
UK,11/11/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-379.1945847
UK,11/11/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,265.5490917
UK,11/11/2019,Time,Time,-13034.75837
UK,11/11/2019,Other Cross Effects,Other Cross Effects,375.794926
UK,11/11/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-28418.53206
UK,11/11/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-219.642134
UK,11/11/2019,Total Capital Markets Impact,Total Capital Markets Impact,-96973.23405
UK,11/11/2019,Other,Other,-3.120214999
UK,11/11/2019,EOP Hedge Target Value,EOP Hedge Target Value,105893621.6
UK,11/12/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,106102202.3
UK,11/12/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/12/2019,Equity Delta,EuroStoxx,0
UK,11/12/2019,Equity Delta,S&P 500,0
UK,11/12/2019,Equity Delta,NKY INDEX,0
UK,11/12/2019,Equity Delta,FTSE 100,-105.6204933
UK,11/12/2019,Equity Delta,SMI INDEX,0
UK,11/12/2019,Equity Delta,Topix Index,0
UK,11/12/2019,Capped Volatility Delta,CVF Funds,-246057.7424
UK,11/12/2019,Bond Delta,Domestic Bonds,0.003381599
UK,11/12/2019,Bond Delta,Foreign Bonds,0
UK,11/12/2019,FX Delta,FX Delta,0
UK,11/12/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,665.3764832
UK,11/12/2019,Other Gamma: Assumed,Other Gamma: Assumed,-8.16121E-07
UK,11/12/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,123.7174112
UK,11/12/2019,Total Equity,Total Equity,-245374.2656
UK,11/12/2019,Spot Rho: Assumed,Spot Rho: Assumed,316691.3093
UK,11/12/2019,Rho: Assumed,Rho: Assumed,312952.2157
UK,11/12/2019,Rho Basis,Rho Basis,-3739.093601
UK,11/12/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,272.9578834
UK,11/12/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),-100.6233998
UK,11/12/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),13987.57179
UK,11/12/2019,Total Interest rates ,Total Interest rates ,327112.122
UK,11/12/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-131.1452885
UK,11/12/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,104.8334055
UK,11/12/2019,Time,Time,-4611.913303
UK,11/12/2019,Other Cross Effects,Other Cross Effects,-169.223029
UK,11/12/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-2481.212069
UK,11/12/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-7.569469121
UK,11/12/2019,Total Capital Markets Impact,Total Capital Markets Impact,74441.62659
UK,11/12/2019,Other,Other,0.002332017
UK,11/12/2019,EOP Hedge Target Value,EOP Hedge Target Value,106176643.9
UK,11/13/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,106176643.9
UK,11/13/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/13/2019,Equity Delta,EuroStoxx,0
UK,11/13/2019,Equity Delta,S&P 500,0
UK,11/13/2019,Equity Delta,NKY INDEX,0
UK,11/13/2019,Equity Delta,FTSE 100,40.66800263
UK,11/13/2019,Equity Delta,SMI INDEX,0
UK,11/13/2019,Equity Delta,Topix Index,0
UK,11/13/2019,Capped Volatility Delta,CVF Funds,-20192.9428
UK,11/13/2019,Bond Delta,Domestic Bonds,0.003390647
UK,11/13/2019,Bond Delta,Foreign Bonds,0
UK,11/13/2019,FX Delta,FX Delta,0
UK,11/13/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,31.07498098
UK,11/13/2019,Other Gamma: Assumed,Other Gamma: Assumed,1.4021E-07
UK,11/13/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,44.81899605
UK,11/13/2019,Total Equity,Total Equity,-20076.37743
UK,11/13/2019,Spot Rho: Assumed,Spot Rho: Assumed,2443395.272
UK,11/13/2019,Rho: Assumed,Rho: Assumed,2466318.226
UK,11/13/2019,Rho Basis,Rho Basis,22922.95383
UK,11/13/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,16573.30028
UK,11/13/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),303.3617091
UK,11/13/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-5676.998108
UK,11/13/2019,Total Interest rates ,Total Interest rates ,2477517.89
UK,11/13/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,-68.12581612
UK,11/13/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-66.91202688
UK,11/13/2019,Time,Time,-3352.772634
UK,11/13/2019,Other Cross Effects,Other Cross Effects,-104.855586
UK,11/13/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-20046.60036
UK,11/13/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-100.5168981
UK,11/13/2019,Total Capital Markets Impact,Total Capital Markets Impact,2433701.729
UK,11/13/2019,Other,Other,-0.000109017
UK,11/13/2019,EOP Hedge Target Value,EOP Hedge Target Value,108610345.7
UK,11/14/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,108610345.7
UK,11/14/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/14/2019,Equity Delta,EuroStoxx,0
UK,11/14/2019,Equity Delta,S&P 500,0
UK,11/14/2019,Equity Delta,NKY INDEX,0
UK,11/14/2019,Equity Delta,FTSE 100,124.8835353
UK,11/14/2019,Equity Delta,SMI INDEX,0
UK,11/14/2019,Equity Delta,Topix Index,0
UK,11/14/2019,Capped Volatility Delta,CVF Funds,231740.1143
UK,11/14/2019,Bond Delta,Domestic Bonds,0.003371217
UK,11/14/2019,Bond Delta,Foreign Bonds,0
UK,11/14/2019,FX Delta,FX Delta,0
UK,11/14/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,634.4870454
UK,11/14/2019,Other Gamma: Assumed,Other Gamma: Assumed,2.90497E-07
UK,11/14/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,1.08310945
UK,11/14/2019,Total Equity,Total Equity,232500.5714
UK,11/14/2019,Spot Rho: Assumed,Spot Rho: Assumed,2432534.203
UK,11/14/2019,Rho: Assumed,Rho: Assumed,2446709.362
UK,11/14/2019,Rho Basis,Rho Basis,14175.15842
UK,11/14/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,16386.22299
UK,11/14/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),196.7202019
UK,11/14/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),30503.66848
UK,11/14/2019,Total Interest rates ,Total Interest rates ,2493795.973
UK,11/14/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,899.2203189
UK,11/14/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-90.84868191
UK,11/14/2019,Time,Time,610.435802
UK,11/14/2019,Other Cross Effects,Other Cross Effects,-113.939471
UK,11/14/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,-14261.19299
UK,11/14/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,-67.73728082
UK,11/14/2019,Total Capital Markets Impact,Total Capital Markets Impact,2713272.482
UK,11/14/2019,Other,Other,-6.049935997
UK,11/14/2019,EOP Hedge Target Value,EOP Hedge Target Value,111323612.1
UK,11/15/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,111323612.1
UK,11/15/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/15/2019,Equity Delta,EuroStoxx,0
UK,11/15/2019,Equity Delta,S&P 500,0
UK,11/15/2019,Equity Delta,NKY INDEX,0
UK,11/15/2019,Equity Delta,FTSE 100,-29.1803657
UK,11/15/2019,Equity Delta,SMI INDEX,0
UK,11/15/2019,Equity Delta,Topix Index,0
UK,11/15/2019,Capped Volatility Delta,CVF Funds,-590153.734
UK,11/15/2019,Bond Delta,Domestic Bonds,0.003337132
UK,11/15/2019,Bond Delta,Foreign Bonds,0
UK,11/15/2019,FX Delta,FX Delta,0
UK,11/15/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,3863.003216
UK,11/15/2019,Other Gamma: Assumed,Other Gamma: Assumed,-4.54398E-07
UK,11/15/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,61.67141991
UK,11/15/2019,Total Equity,Total Equity,-586258.2364
UK,11/15/2019,Spot Rho: Assumed,Spot Rho: Assumed,-1845888.51
UK,11/15/2019,Rho: Assumed,Rho: Assumed,-1901374.24
UK,11/15/2019,Rho Basis,Rho Basis,-55485.73008
UK,11/15/2019,Rates Convexity: Assumed ,Rates Convexity: Assumed ,9655.996927
UK,11/15/2019,Rates: Realized - Assumed (Key Rates Higher Order),Rates: Realized - Assumed (Key Rates Higher Order),80.4515529
UK,11/15/2019,Rates: Realized - Assumed (Remainder),Rates: Realized - Assumed (Remainder),-22484.8691
UK,11/15/2019,Total Interest rates ,Total Interest rates ,-1914122.661
UK,11/15/2019,Equity/Rate Cross Gamma: Assumed,Equity/Rate Cross Gamma: Assumed,1605.733116
UK,11/15/2019,Equity/Rate Cross Gamma: Realized - Assumed,Equity/Rate Cross Gamma: Realized - Assumed,-76.3401096
UK,11/15/2019,Time,Time,-9246.963606
UK,11/15/2019,Other Cross Effects,Other Cross Effects,319.955586
UK,11/15/2019,CVF Basis Mismatch: Assumed,CVF Basis Mismatch: Assumed,1581.098398
UK,11/15/2019,CVF Basis Mismatch: Realized - Assumed,CVF Basis Mismatch: Realized - Assumed,7.619326096
UK,11/15/2019,Total Capital Markets Impact,Total Capital Markets Impact,-2506189.795
UK,11/15/2019,Other,Other,13.27624901
UK,11/15/2019,EOP Hedge Target Value,EOP Hedge Target Value,108817435.6
UK,11/18/2019,Prior Day's Nightly Base OV,Prior Day's Nightly Base OV,108817435.6
UK,11/18/2019,BOP Hedge Target Value,PA BOP Run,0
UK,11/18/2019,Equity Delta,EuroStoxx,0
UK,11/18/2019,Equity Delta,S&P 500,0
UK,11/18/2019,Equity Delta,NKY INDEX,0
UK,11/18/2019,Equity Delta,FTSE 100,-13.63079231
UK,11/18/2019,Equity Delta,SMI INDEX,0
UK,11/18/2019,Equity Delta,Topix Index,0
UK,11/18/2019,Capped Volatility Delta,CVF Funds,-63982.46162
UK,11/18/2019,Bond Delta,Domestic Bonds,0.003403288
UK,11/18/2019,Bond Delta,Foreign Bonds,0
UK,11/18/2019,FX Delta,FX Delta,0
UK,11/18/2019,Equity and CVF Gamma: Assumed - Theoretical,Equity and CVF Gamma: Assumed,46.9390038
UK,11/18/2019,Other Gamma: Assumed,Other Gamma: Assumed,-1.16905E-07
UK,11/18/2019,Total Equity: Realized - Assumed ,Total Equity: Realized - Assumed ,45.83484036
